ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Lei da Mata Atlântica;Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Amazônia Legal;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Sobreposição com TI ou TQ;Biomas Abrangidos;Região;Presente na versão anterior;Diferença Área;Razão Diferença Área;Qualidade dos dados georreferenciados;Data da última certificação dos dados pelo Órgão Gestor
35;0000.00.0035;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO FLORESTA DA CICUTA;Federal;Área de Relevante Interesse Ecológico;Category IV;RJ;1985;Decreto 90.792 de 09/01/1985;Sem informação.;BARRA MANSA (RJ) - VOLTA REDONDA (RJ);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;125,1353108;125;125;;0;0;0;125;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 17 de abril de 2023
36;0000.00.0036;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHA AMEIXAL;Federal;Área de Relevante Interesse Ecológico;Category IV;SP;1985;Decreto 91.889 de 05/11/1985;Sem informação.;PERUÍBE (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;358,8910028;359;400;;0;0;0;359;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;Litoral de São Paulo;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 29 de dezembro de 2023
37;0000.00.0037;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA;Federal;Área de Relevante Interesse Ecológico;Category IV;SP;1985;Decreto 91887 de 05/11/1985;Sem informação.;PERUÍBE (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;65,17496205;52,75622182;33;;0;0;0;52,75622182;0;0;12,41874023;Mata Atlântica;0,190544648;Uso Sustentável;0;1;;;1;1;1;;;;;Litoral de São Paulo;RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 18 de abril de 2023
38;0000.00.0038;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICA JAVARI BURITI;Federal;Área de Relevante Interesse Ecológico;Category IV;AM;1985;Decreto 91886 de 05/11/1985;Sem informação.;SANTO ANTÔNIO DO IÇÁ (AM);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;13177,16969;13.177;15.000;;13177,16969;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Amazônia;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 27 de abril de 2011
39;0000.00.0039;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICA MANGUEZAIS DA FOZ DO RIO MAMANGUAPE;Federal;Área de Relevante Interesse Ecológico;Category IV;PB;1985;Decreto 91.890 de 05/11/1985;Sem informação.;MARCAÇÃO (PB) - RIO TINTO (PB);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;5769,547699;5.768;5.721;;0;0;0;5.768;0;0;1;Mata Atlântica;0,000235645;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 4 de dezembro de 2007
40;0000.00.0040;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA;Federal;Área de Relevante Interesse Ecológico;Category IV;SP;1985;Decreto 91885 de 05/11/1985;Sem informação.;CAMPINAS (SP) - PAULÍNIA (SP);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;241,5575004;242;252;;0;0;0;242;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 31 de outubro de 2023
41;0000.00.0041;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATÃO DE COSMÓPOLIS;Federal;Área de Relevante Interesse Ecológico;Category IV;SP;1985;Decreto 90791 de 09/01/1985;Sem informação.;ARTUR NOGUEIRA (SP) - COSMÓPOLIS (SP);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;173,0905187;173;173;;0;0;0;173;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 8 de novembro de 2023
43;0000.00.0043;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO PROJETO DINÂMICA BIOLÓGICA DE FRAGMENTOS FLORESTAIS;Federal;Área de Relevante Interesse Ecológico;Category IV;AM;2022;Decreto nº 91.884 de 05/11/1985;Revisão dos limites: Outros NOTA n. 00058/2022/CPAR/PFE-ICMBIO/PGF/AGU de 25/03/2022;MANAUS (AM) - RIO PRETO DA EVA (AM);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;3336,335195;3.336;3.288;;3336,335195;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;Rio Negro;;RB - Amazônia;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 23 de junho de 2023
44;0000.00.0044;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERINGAL NOVA ESPERANÇA;Federal;Área de Relevante Interesse Ecológico;Category IV;AC;1999;Decreto S/N de 20/08/1999;Sem informação.;EPITACIOLÂNDIA (AC) - XAPURI (AC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2573,998277;2.574;2.576;;2573,998277;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 27 de novembro de 2023
45;0000.00.0045;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DA ABELHA;Federal;Área de Relevante Interesse Ecológico;Category IV;SC;1996;Decreto S/N de 28/05/1996;Sem informação.;VITOR MEIRELES (SC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;5016,508261;5.017;4.604;;0;0;0;5.017;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;quarta-feira, 21 de junho de 2023
47;0000.00.0047;;ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO;Federal;Estação Ecológica;Category Ia;PA;2005;Decreto sem número de 17/02/2005;Sem informação.;ALTAMIRA (PA) - SÃO FÉLIX DO XINGU (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;3373177,247;3.373.177;3.372.111;;3373177,247;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;Programa ARPA;;;;;;;;1;2,17E-07;;Polígono corresponde ao memorial descritivo;segunda-feira, 1 de fevereiro de 2016
48;0000.00.0048;;ESTAÇÃO ECOLÓGICA DE AIUABA;Federal;Estação Ecológica;Category Ia;CE;2001;Decreto S/N de 06/02/2001;Sem informação.;AIUABA (CE);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;11747,12219;11.747;11.525;;0;11.747;0;0;0;0;0;Caatinga;0;Proteção Integral;1;0;;;0;0;0;;GEF Terrestre-Estratégias de conservação, restauração e manejo para a biodiversidade da Caatinga, Pampa e Pantanal;;;;RB - Caatinga;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 8 de novembro de 2023
49;0000.00.0049;;PARQUE NACIONAL DE ANAVILHANAS;Federal;Parque;Category II;AM;2008;Decreto nº 86.061 de 02/06/1981;Recategorização: Lei ordinária nº 11.799 de 29/10/2008;MANAUS (AM) - NOVO AIRÃO (AM);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;350239,5454;350.240;350.018;;350239,5454;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;Programa ARPA;Complexo de Conservação da Amazônia Central;PARNA Anavilhanas;Baixo Rio Negro;RB - Amazônia;;;;1;0;;Polígono é uma estimativa dos limites da UC;terça-feira, 15 de agosto de 2023
50;0000.00.0050;;ESTAÇÃO ECOLÓGICA DE ARACURI-ESMERALDA;Federal;Estação Ecológica;Category Ia;RS;1981;Decreto 86061 de 02/06/1981;Sem informação.;MUITOS CAPÕES (RS);Sim;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;276,9794651;277;273;;0;0;0;277;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 29 de novembro de 2007
52;0000.00.0052;;ESTAÇÃO ECOLÓGICA DE CARIJÓS;Federal;Estação Ecológica;Category Ia;SC;1987;Decreto 94.656 de 20/07/1987;Sem informação.;FLORIANÓPOLIS (SC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;664,4425475;646;718;;0;0;0;646;0;0;19;Mata Atlântica;0,028318042;Proteção Integral;1;0;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;-94,90152531;;Polígono corresponde ao memorial descritivo;segunda-feira, 11 de dezembro de 2023
53;0000.00.0053;;ESTAÇÃO ECOLÓGICA DE CUNIÃ;Federal;Estação Ecológica;Category Ia;AM, RO;2010;Decreto S/Nº de 27/09/2001;Ampliação: Decreto S/N de 21/12/2007 - Ampliação: Decreto S/N de 13/03/2008 - Ampliação: Lei ordinária S/Nº de 11/06/2010;CANUTAMA (AM) - HUMAITÁ (AM) - PORTO VELHO (RO);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;182613,5057;182.614;53.221;;182613,5057;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;;;;;;;;;1;5,95E-06;;Polígono corresponde ao memorial descritivo;quarta-feira, 27 de abril de 2011
54;0000.00.0054;;ESTAÇÃO ECOLÓGICA DE GUARAQUEÇABA;Federal;Estação Ecológica;Category Ia;PR;1997;Decreto 87.222 de 31/05/1982;Ampliação: Decreto 93.053 de 31/07/1986 - Revisão dos limites: Lei ordinária 9.513 de 20/11/1997;GUARAQUEÇABA (PR);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;4370,144871;4.357;13.639;;0;0;0;4.357;0;0;13;Mata Atlântica;0,00291716;Proteção Integral;1;0;;;1;1;1;;;Reservas do Sudeste da Mata Atlântica;ESEC Guaraqueçaba;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;quarta-feira, 21 de junho de 2023
56;0000.00.0056;;ESTAÇÃO ECOLÓGICA DE JUTAÍ-SOLIMÕES;Federal;Estação Ecológica;Category Ia;AM;2001;Decreto 88541 de 21/07/1983;Recategorização: Portaria 375 de 11/10/2001;AMATURÁ (AM) - JUTAÍ (AM) - SANTO ANTÔNIO DO IÇÁ (AM) - TONANTINS (AM);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;289514,1282;289.514;284.285;;289514,1282;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;Programa ARPA;;;;RB - Amazônia;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 11 de fevereiro de 2016
57;0000.00.0057;;ESTAÇÃO ECOLÓGICA DE MARACÁ;Federal;Estação Ecológica;Category Ia;RR;2023;Decreto 86061 de 02/06/1981;Ampliação: Decreto 11.684 de 05/09/2023;ALTO ALEGRE (RR) - AMAJARI (RR);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;154221,7398;154.222;101.312;;154221,7398;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;Programa ARPA;;;;;;;;1;50701,81364;;Polígono corresponde ao memorial descritivo;sexta-feira, 24 de novembro de 2023
58;0000.00.0058;;ESTAÇÃO ECOLÓGICA DE MARACÁ JIPIOCA;Federal;Estação Ecológica;Category Ia;AP;1981;Decreto 86061 de 02/06/1981;Sem informação.;AMAPÁ (AP);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;58756,95919;54.788;72.000;;54788,37768;0;0;0;0;0;3.969;Amazônia;0,067542323;Proteção Integral;1;0;;;1;1;1;;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 16 de fevereiro de 2016
59;0000.00.0059;;ESTAÇÃO ECOLÓGICA DE MURICI;Federal;Estação Ecológica;Category Ia;AL;2001;Decreto S/N de 28/05/2001;Sem informação.;FLEXEIRAS (AL) - MESSIAS (AL) - MURICI (AL);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;6131,593269;6.132;6.116;;0;0;0;6.132;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 27 de setembro de 2007
60;0000.00.0060;;ESTAÇÃO ECOLÓGICA DE NIQUIÁ;Federal;Estação Ecológica;Category Ia;RR;1985;Decreto 91306 de 03/06/1985;Sem informação.;CARACARAÍ (RR);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;306404,1971;306.404;286.600;;306404,1971;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;Programa ARPA;;;;;;;;1;4,07E-10;;Polígono corresponde ao memorial descritivo;terça-feira, 2 de fevereiro de 2016
61;0000.00.0061;;ESTAÇÃO ECOLÓGICA DE PIRAPITINGA;Federal;Estação Ecológica;Category Ia;MG;1987;Decreto 94656 de 20/07/1987;Sem informação.;MORADA NOVA DE MINAS (MG);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1384,497366;1.384;1.090;;0;0;1.384;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 29 de novembro de 2007
62;0000.00.0062;;ESTAÇÃO ECOLÓGICA DE TAIAMÃ;Federal;Estação Ecológica;Category Ia;MT;2018;Decreto nº 86.061 de 02/06/1981;Regulamentação: Resolução 02 de 03/01/2018;CÁCERES (MT) - POCONÉ (MT);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;11554,97978;11.555;11.200;;0;0;0;0;0;11.555;0;Pantanal;0;Proteção Integral;1;0;;;0;0;0;;GEF Terrestre-Estratégias de conservação, restauração e manejo para a biodiversidade da Caatinga, Pampa e Pantanal;;ESEC Taiamã;;RB - Pantanal;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 11 de setembro de 2023
63;0000.00.0063;;ESTAÇÃO ECOLÓGICA DE TAMOIOS;Federal;Estação Ecológica;Category Ia;RJ;1990;Decreto 98864 de 23/01/1990;Sem informação.;ANGRA DOS REIS (RJ) - PARATY (RJ);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;8660,360247;287;700;;0;0;0;287;0;0;8.373;Área Marinha;0,96684111;Proteção Integral;1;0;;;1;1;1;;;;;Bocaina;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 25 de julho de 2012
64;0000.00.0064;;ESTAÇÃO ECOLÓGICA TUPINAMBÁS;Federal;Estação Ecológica;Category Ia;SP;1987;Decreto 94656 de 20/07/1987;Sem informação.;SÃO SEBASTIÃO (SP) - UBATUBA (SP);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2463,607353;23,16319193;27,82;;0;0;0;23,16319193;0;0;2440,444161;Área Marinha;0,990597856;Proteção Integral;1;0;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 13 de dezembro de 2017
65;0000.00.0065;;ESTAÇÃO ECOLÓGICA DE URUÇUÍ-UNA;Federal;Estação Ecológica;Category Ia;PI;1981;Decreto 86.061 de 02/06/1981;Sem informação.;BAIXA GRANDE DO RIBEIRO (PI);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;129320,0768;129.320;135.000;;0;0;129.320;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Cerrado;;;;1;-5805,05115;;Polígono corresponde ao memorial descritivo;terça-feira, 26 de dezembro de 2023
66;0000.00.0066;;ESTAÇÃO ECOLÓGICA DO CASTANHÃO;Federal;Estação Ecológica;Category Ia;CE;2001;Decreto S/N de 27/09/2001;Sem informação.;ALTO SANTO (CE) - IRACEMA (CE) - JAGUARIBARA (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;12574,47819;12.574;12.579;;0;12.574;0;0;0;0;0;Caatinga;0;Proteção Integral;1;0;;;0;0;0;;GEF Terrestre-Estratégias de conservação, restauração e manejo para a biodiversidade da Caatinga, Pampa e Pantanal;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 12 de dezembro de 2023
67;0000.00.0067;;ESTAÇÃO ECOLÓGICA DO JARI;Federal;Estação Ecológica;Category Ia;AP, PA;1984;Decreto 87092 de 12/04/1982;Ampliação: Decreto 89.440 de 13/03/1984;ALMEIRIM (PA) - LARANJAL DO JARI (AP);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;231112,4673;231.112;207.370;;231112,4673;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;Programa ARPA;;;;;;;;1;-3,78E-10;;Polígono corresponde ao memorial descritivo;segunda-feira, 1 de fevereiro de 2016
68;0000.00.0068;;ESTAÇÃO ECOLÓGICA RIO ACRE;Federal;Estação Ecológica;Category Ia;AC;1981;Decreto 86061 de 02/06/1981;Sem informação.;ASSIS BRASIL (AC) - SENA MADUREIRA (AC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;79258,52155;79.259;77.500;;79258,52155;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;Programa ARPA;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 5 de fevereiro de 2016
69;0000.00.0069;;ESTAÇÃO ECOLÓGICA DO SERIDÓ;Federal;Estação Ecológica;Category Ia;RN;1982;Decreto 87.222 de 31/05/1982;Sem informação.;SERRA NEGRA DO NORTE (RN);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1123,599973;1.124;1.124;;0;1.124;0;0;0;0;0;Caatinga;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Caatinga;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 23 de junho de 2023
70;0000.00.0070;;ESTAÇÃO ECOLÓGICA DO TAIM;Federal;Estação Ecológica;Category Ia;RS;2017;Decreto nº 92.963 de 21/07/1986;Ampliação: Decreto S/N de 05/06/2017;RIO GRANDE (RS) - SANTA VITÓRIA DO PALMAR (RS);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;32806,01119;32.806;10.939;;0;0;0;0;32.806;0;0;Pampa;0;Proteção Integral;1;0;;;0;1;1;;;;ESEC Taim;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 13 de setembro de 2023
71;0000.00.0071;;ESTAÇÃO ECOLÓGICA DOS TUPINIQUINS;Federal;Estação Ecológica;Category Ia;SP;1986;Decreto 92964 de 21/07/1986;Sem informação.;CANANÉIA (SP) - ITANHAÉM (SP) - PERUÍBE (SP);Sim;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1727,714845;31;43;;0;0;0;31;0;0;1.697;Área Marinha;0,982130659;Proteção Integral;1;0;;;1;1;1;;;;;Litoral de São Paulo;RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;quinta-feira, 27 de setembro de 2007
72;0000.00.0072;;ESTAÇÃO ECOLÓGICA JUAMI-JAPURÁ;Federal;Estação Ecológica;Category Ia;AM;2001;Decreto 91.307 de 03/06/1985;Recategorização: Portaria 374 de 11/10/2001;JAPURÁ (AM);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;831355,4454;831.355;572.650;;831355,4454;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;Programa ARPA;;;;RB - Amazônia;;;;1;-175,51191;;Polígono corresponde ao memorial descritivo;sexta-feira, 24 de novembro de 2023
73;0000.00.0073;;ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO;Federal;Estação Ecológica;Category Ia;SP;2004;Decreto S/N de 16/07/2002;Ampliação: Decreto S/N de 14/05/2004;EUCLIDES DA CUNHA PAULISTA (SP) - MARABÁ PAULISTA (SP) - PRESIDENTE EPITÁCIO (SP) - TEODORO SAMPAIO (SP);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;6680,684833;6.681;1.500;;0;0;0;6.681;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 6 de abril de 2023
74;0000.00.0074;;ESTAÇÃO ECOLÓGICA RASO DA CATARINA;Federal;Estação Ecológica;Category Ia;BA;2001;Decreto 89.268 de 03/01/1984;Recategorização: Portaria 373 (MMA) de 11/10/2001;JEREMOABO (BA) - PAULO AFONSO (BA) - RODELAS (BA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;104723,5514;104.724;99.772;;0;104.724;0;0;0;0;0;Caatinga;0;Proteção Integral;1;0;;;0;0;0;;GEF Terrestre-Estratégias de conservação, restauração e manejo para a biodiversidade da Caatinga, Pampa e Pantanal;;;;RB - Caatinga;;;;1;-126,5314712;;Polígono corresponde ao memorial descritivo;sexta-feira, 24 de novembro de 2023
75;0000.00.0075;;ESTAÇÃO ECOLÓGICA DA SERRA DAS ARARAS;Federal;Estação Ecológica;Category Ia;MT;1982;Decreto 87222 de 31/05/1982;Sem informação.;CÁCERES (MT) - PORTO ESTRELA (MT);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;27159,48498;27.159;28.700;;0;0;27.159;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Pantanal;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 2 de abril de 2018
76;0000.00.0076;;ESTAÇÃO ECOLÓGICA SERRA GERAL DO TOCANTINS;Federal;Estação Ecológica;Category Ia;BA, TO;2001;Decreto sem número de 27/09/2001;Sem informação.;ALMAS (TO) - FORMOSA DO RIO PRETO (BA) - MATEIROS (TO) - PONTE ALTA DO TOCANTINS (TO) - RIO DA CONCEIÇÃO (TO);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;707920,2987;707.920;716.306;;0;0;707.920;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;;0;0;0;;;;;Jalapão;RB - Cerrado;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 12 de setembro de 2023
77;0000.00.0077;;FLORESTA NACIONAL DE ASSUNGUI;Federal;Floresta;Category VI;PR;1968;Portaria 559 de 25/10/1968;Sem informação.;CAMPO LARGO (PR);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;490,8116459;491;728;;0;0;0;491;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;terça-feira, 18 de abril de 2023
78;0000.00.0078;;FLORESTA NACIONAL DE CAÇADOR;Federal;Floresta;Category VI;SC;1968;Portaria 560 de 25/10/1968;Sem informação.;CAÇADOR (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;706,6059802;707;710;;0;0;0;707;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 24 de setembro de 2007
79;0000.00.0079;;FLORESTA NACIONAL DE CAPÃO BONITO;Federal;Floresta;Category VI;SP;1968;Portaria nº 558 de 25/10/1968;Deliberação: Resolução nº 13 de 01/04/1944 - Alteração de nome: Outros S/N de 20/03/1953;BURI (SP) - CAPÃO BONITO (SP);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;4236,781284;4.237;4.344;;0;0;3.319;918;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 19 de setembro de 2023
80;0000.00.0080;;FLORESTA NACIONAL DE CHAPECÓ;Federal;Floresta;Category VI;SC;1968;Portaria 560 de 25/10/1968;Sem informação.;CHAPECÓ (SC) - GUATAMBÚ (SC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1604,342802;1.604;1.606;;0;0;0;1.604;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;quarta-feira, 26 de setembro de 2007
81;0000.00.0081;;FLORESTA NACIONAL DE CONTENDAS DO SINCORÁ;Federal;Floresta;Category VI;BA;1999;Decreto S/N de 21/09/1999;Sem informação.;CONTENDAS DO SINCORÁ (BA) - TANHAÇU (BA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;11215,9567;11.216;11.034;;0;11.216;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;GEF Terrestre-Estratégias de conservação, restauração e manejo para a biodiversidade da Caatinga, Pampa e Pantanal;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 13 de dezembro de 2023
